Day,Interval,Quantity
2019-12-10,1800,122.0
2019-12-10,1815,121.1
2019-12-10,1830,140.0
2019-12-10,1845,140.2
2019-12-10,1900,140.2
2019-12-10,1915,146.0
2019-12-10,1930,137.0
2019-12-10,1945,139.0
2019-12-10,2000,150.0
2019-12-10,2015,142.0
2019-12-10,2030,145.0
2019-12-10,2045,155.0
2019-12-10,2100,141.0
2019-12-10,2115,143.0
2019-12-10,2130,128.0
2019-12-10,2145,129.0
2019-12-10,2200,128.0
2019-12-10,2215,122.0
2019-12-10,2230,128.0
2019-12-10,2245,127.0
2019-12-10,2300,130.0
2019-12-10,2315,122.0
2019-12-10,2330,121.0
2019-12-10,2345,116.0
2019-12-11,0000,124.0
2019-12-11,0015,121.0
2019-12-11,0030,120.0
2019-12-11,0045,118.0
2019-12-11,0100,121.0
2019-12-11,0115,129.0
2019-12-11,0130,121.0
2019-12-11,0145,122.0
2019-12-11,0200,106.0
2019-12-11,0215,79.1
2019-12-11,0230,85.0
2019-12-11,0245,82.1
2019-12-11,0300,79.0
2019-12-11,0315,77.0
2019-12-11,0330,82.1
2019-12-11,0345,78.0
2019-12-11,0400,78.1
2019-12-11,0415,83.0
2019-12-11,0430,79.1
2019-12-11,0445,77.1
2019-12-11,0500,81.0
2019-12-11,0515,80.1
2019-12-11,0530,74.0
2019-12-11,0545,75.1
2019-12-11,0600,85.0
2019-12-11,0615,75.0
2019-12-11,0630,73.1
2019-12-11,0645,77.1
2019-12-11,0700,79.0
2019-12-11,0715,73.0
2019-12-11,0730,78.1
2019-12-11,0745,73.1
2019-12-11,0800,79.1
2019-12-11,0815,76.0
2019-12-11,0830,72.1
2019-12-11,0845,73.0
2019-12-11,0900,79.1
2019-12-11,0915,82.1
2019-12-11,0930,129.1
2019-12-11,0945,137.0
2019-12-11,1000,132.1
2019-12-11,1015,127.0
2019-12-11,1030,129.0
2019-12-11,1045,142.2
2019-12-11,1100,124.1
2019-12-11,1115,112.0
2019-12-11,1130,116.1
2019-12-11,1145,106.0
2019-12-11,1200,107.1
2019-12-11,1215,113.0
2019-12-11,1230,106.1
2019-12-11,1245,108.1
2019-12-11,1300,106.0
2019-12-11,1315,112.0
2019-12-11,1330,106.1
