Day,Interval,Quantity
2017-09-10,1915,2017-09-10
2017-09-10,1930,2017-09-10
2017-09-10,1945,2017-09-10
2017-09-10,2000,2017-09-10
2017-09-10,2015,2017-09-10
2017-09-10,2030,2017-09-10
2017-09-10,2045,2017-09-10
2017-09-10,2100,2017-09-10
2017-09-10,2115,2017-09-10
2017-09-10,2130,2017-09-10
2017-09-10,2145,2017-09-10
2017-09-10,2200,2017-09-10
2017-09-10,2215,2017-09-10
2017-09-10,2230,2017-09-10
2017-09-10,2245,2017-09-10
2017-09-10,2300,2017-09-10
2017-09-10,2315,2017-09-10
2017-09-10,2330,2017-09-10
2017-09-10,2345,2017-09-10
2017-09-11,0000,2017-09-11
2017-09-11,0015,2017-09-11
2017-09-11,0030,2017-09-11
2017-09-11,0045,2017-09-11
2017-09-11,0100,2017-09-11
2017-09-11,0115,2017-09-11
2017-09-11,0130,2017-09-11
2017-09-11,0145,2017-09-11
2017-09-11,0200,2017-09-11
2017-09-11,0215,2017-09-11
2017-09-11,0230,2017-09-11
2017-09-11,0245,2017-09-11
2017-09-11,0300,2017-09-11
2017-09-11,0315,2017-09-11
2017-09-11,0330,2017-09-11
2017-09-11,0345,2017-09-11
2017-09-11,0400,2017-09-11
2017-09-11,0415,2017-09-11
2017-09-11,0430,2017-09-11
2017-09-11,0445,2017-09-11
2017-09-11,0500,2017-09-11
2017-09-11,0515,2017-09-11
2017-09-11,0530,2017-09-11
2017-09-11,0545,2017-09-11
2017-09-11,0600,2017-09-11
2017-09-11,0615,2017-09-11
2017-09-11,0630,2017-09-11
2017-09-11,0645,2017-09-11
2017-09-11,0700,2017-09-11
2017-09-11,0715,2017-09-11
2017-09-11,0730,2017-09-11
2017-09-11,0745,2017-09-11
2017-09-11,0800,2017-09-11
2017-09-11,0815,2017-09-11
2017-09-11,0830,2017-09-11
2017-09-11,0845,2017-09-11
2017-09-11,0900,2017-09-11
2017-09-11,0915,2017-09-11
2017-09-11,0930,2017-09-11
2017-09-11,0945,2017-09-11
2017-09-11,1000,2017-09-11
2017-09-11,1015,2017-09-11
2017-09-11,1030,2017-09-11
2017-09-11,1045,2017-09-11
2017-09-11,1100,2017-09-11
2017-09-11,1115,2017-09-11
2017-09-11,1130,2017-09-11
2017-09-11,1145,2017-09-11
2017-09-11,1200,2017-09-11
2017-09-11,1215,2017-09-11
2017-09-11,1230,2017-09-11
2017-09-11,1245,2017-09-11
2017-09-11,1300,2017-09-11
2017-09-11,1315,2017-09-11
